#chr	gene_start	gene_end	strand	gene_name	promoter_start	promoter_end
chr12	101432198	101432872	-	RP11-350G24.1	101432372	101433872
chr12	101460512	101463010	+	RP11-350G24.2	101459512	101461012
chr12	101549271	101604185	-	SLC5A8	101603685	101605185
chr12	101621919	101622654	-	RP11-399D15.1	101622154	101623654
chr12	101673887	101780394	+	UTP20	101672887	101674387
chr12	101786898	101801598	-	ARL1	101801098	101802598
chr12	101802150	101802838	-	RP11-321F8.4	101802338	101803838
chr12	101818219	101818469	+	RPS27P23	101817219	101818719
chr12	101869199	101880775	+	SPIC	101868199	101869699
chr12	101962131	102079796	+	MYBPC1	101961131	101962631
chr12	102040498	102053748	-	RP11-755O11.2	102053248	102054748
chr12	102090725	102137918	+	CHPT1	102089725	102091225
chr12	102122426	102133250	-	SYCP3	102132750	102134250
chr12	102139275	102224716	-	GNPTAB	102224216	102225716
chr12	102166892	102167533	-	RP11-511H9.3	102167033	102168533
chr12	102267094	102267401	-	RP11-511H9.4	102266901	102268401
chr12	102271129	102405908	+	DRAM1	102270129	102271629
chr12	102317188	102318497	-	RP11-512N21.3	102317997	102319497
chr12	102329994	102330452	+	RP11-512N21.1	102328994	102330494
chr12	102348776	102356168	-	RP11-554E23.2	102355668	102357168
chr12	102357679	102358118	+	RP11-554E23.3	102356679	102358179
chr12	102406705	102455927	-	CCDC53	102455427	102456927
chr12	102457133	102468598	+	RP11-554E23.4	102456133	102457633
chr12	102467967	102513902	-	NUP37	102513402	102514902
chr12	102513956	102591298	+	PARPBP	102512956	102514456
chr12	102590237	102591623	-	PMCH	102591123	102592623
chr12	102623805	102624311	-	RP11-18O15.1	102623811	102625311
chr12	102789645	102874423	-	IGF1	102873923	102875423
chr12	102907029	102907433	-	RP11-210L7.1	102906933	102908433
chr12	103203058	103218177	-	LINC00485	103217677	103219177
chr12	103230663	103352188	-	PAH	103351688	103353188
chr12	103351464	103354294	+	ASCL1	103350464	103351964
chr12	103474728	103572453	-	RP11-328J6.1	103571953	103573453
chr12	103545620	103562087	+	RP11-552I14.1	103544620	103546120
chr12	103631369	103889749	-	C12orf42	103889249	103890749
chr12	103897159	103898714	+	RP11-626I20.1	103896159	103897659
chr12	103899189	103899952	-	RP11-626I20.2	103899452	103900952
chr12	103941572	103953593	+	RP11-626I20.3	103940572	103942072
chr12	103981051	104160505	+	STAB2	103980051	103981551
chr12	104048558	104051773	-	RP11-341G23.2	104051273	104052773
chr12	104062353	104063184	-	RP11-341G23.3	104062684	104064184
chr12	104140093	104162636	-	RP11-341G23.4	104162136	104163636
chr12	104164231	104234975	-	NT5DC3	104234475	104235975
chr12	104213388	104215863	+	RP11-650K20.2	104212388	104213888
chr12	104235229	104238442	+	RP11-650K20.3	104234229	104235729
chr12	104237527	104323989	-	RP11-642P15.1	104323489	104324989
chr12	104323885	104347423	+	HSP90B1	104322885	104324385
chr12	104343980	104359486	-	C12orf73	104358986	104360486
chr12	104359582	104382652	+	TDG	104358582	104360082
chr12	104382762	104457961	-	GLT8D2	104457461	104458961
chr12	104424557	104425321	+	RP11-490H24.5	104423557	104425057
chr12	104458235	104498639	+	HCFC2	104457235	104458735
chr12	104510855	104532067	-	NFYB	104531567	104533067
chr12	104564173	104571437	+	RP11-818F20.4	104563173	104564673
chr12	104609557	104744061	+	TXNRD1	104608557	104610057
chr12	104656092	104674500	-	RP11-818F20.5	104674000	104675500
chr12	104659056	104659669	+	RPL18AP3	104658056	104659556
chr12	104697517	104698980	+	EID3	104696517	104698017
chr12	104849073	105155792	+	CHST11	104848073	104849573
chr12	104907807	104908217	+	RP11-43D4.2	104906807	104908307
chr12	105196331	105352522	-	SLC41A2	105352022	105353522
chr12	105370527	105371805	-	KRT18P20	105371305	105372805
chr12	105380088	105443515	+	C12orf45	105379088	105380588
chr12	105413568	105478355	-	ALDH1L2	105477855	105479355
chr12	105466264	105467799	+	RP11-61E11.1	105465264	105466764
chr12	105496250	105500957	-	RP11-61E11.2	105500457	105501957
chr12	105501102	105562912	+	KIAA1033	105500102	105501602
chr12	105567074	105630016	-	APPL2	105629516	105631016
chr12	105629068	105789875	+	C12orf75	105628068	105629568
chr12	105698645	105720795	-	RP11-474B16.1	105720295	105721795
chr12	106097981	106137840	+	RP11-266E14.1	106096981	106098481
chr12	106409675	106410784	+	ST13P3	106408675	106410175
chr12	106444739	106452032	-	RP11-114F10.2	106451532	106453032
chr12	106457118	106533811	-	NUAK1	106533311	106534811
chr12	106496941	106499943	+	RP11-114F10.3	106495941	106497441
chr12	106563782	106566215	+	RP11-185N2.1	106562782	106564282
chr12	106631655	106698057	-	CKAP4	106697557	106699057
chr12	106639391	106640734	-	RP11-651L5.2	106640234	106641734
chr12	106695707	106740793	+	TCP11L2	106694707	106696207
chr12	106751436	106903976	+	POLR3B	106750436	106751936
chr12	106889736	107168696	-	RP11-144F15.1	107168196	107169696
chr12	106976685	107156581	+	RFX4	106975685	106977185
chr12	107074536	107078478	-	RP11-482D24.2	107077978	107079478
chr12	107108702	107126844	-	RP11-482D24.3	107126344	107127844
chr12	107168373	107283090	+	RIC8B	107167373	107168873
chr12	107295061	107295762	-	EEF1B2P4	107295262	107296762
chr12	107304535	107304887	+	RPL30P12	107303535	107305035
chr12	107347807	107349275	-	RP11-412D9.4	107348775	107350275
chr12	107349497	107372556	+	C12orf23	107348497	107349997
chr12	107371069	107380944	-	MTERFD3	107380444	107381944
chr12	107385142	107487607	-	CRY1	107487107	107488607
chr12	107487076	107517092	+	RP11-797M17.1	107486076	107487576
chr12	107665171	107665623	+	SETP7	107664171	107665671
chr12	107712190	108053419	+	BTBD11	107711190	107712690
chr12	108003811	108011498	-	RP11-128P10.1	108010998	108012498
chr12	108079509	108106944	+	PWP1	108078509	108080009
chr12	108113376	108113910	+	RP11-864J10.2	108112376	108113876
chr12	108126643	108155049	-	PRDM4	108154549	108156049
chr12	108130332	108153745	+	RP11-864J10.4	108129332	108130832
chr12	108168162	108170421	+	ASCL4	108167162	108168662
chr12	108226635	108228807	-	RP11-554D14.7	108228307	108229807
chr12	108233068	108258339	-	RP11-554D14.6	108257839	108259339
chr12	108275019	108277159	+	RP11-554D14.4	108274019	108275519
chr12	108281507	108283663	+	RP11-554D14.5	108280507	108282007
chr12	108293415	108293592	+	RP11-554D14.3	108292415	108293915
chr12	108297047	108297725	-	RP11-554D14.2	108297225	108298725
chr12	108304180	108306397	-	RP11-554D14.1	108305897	108307397
chr12	108523248	108644314	+	WSCD2	108522248	108523748
chr12	108674880	108676012	-	RP11-1K3.1	108675512	108677012
chr12	108681821	108733118	-	CMKLR1	108732618	108734118
chr12	108827907	108886362	-	RP11-13G14.4	108885862	108887362
chr12	108908962	108919614	+	FICD	108907962	108909462
chr12	108916357	108955176	-	SART3	108954676	108956176
chr12	108956358	108963160	+	ISCU	108955358	108956858
chr12	108983622	108992096	-	TMEM119	108991596	108993096
chr12	109015686	109027735	-	SELPLG	109027235	109028735
chr12	109022463	109035094	+	RP11-689B22.2	109021463	109022963
chr12	109038885	109125372	-	CORO1C	109124872	109126372
chr12	109171920	109174194	-	SNORA40	109173694	109175194
chr12	109176466	109251366	-	SSH1	109250866	109252366
chr12	109252708	109294819	+	DAO	109251708	109253208
chr12	109301517	109303778	-	RP11-423G4.7	109303278	109304778
chr12	109304658	109459045	-	SVOP	109458545	109460045
chr12	109460894	109525831	+	USP30	109459894	109461394
chr12	109490155	109491757	-	USP30-AS1	109491257	109492757
chr12	109525996	109531436	-	ALKBH2	109530936	109532436
chr12	109535379	109548797	+	UNG	109534379	109535879
chr12	109549023	109563399	+	RP11-968O1.5	109548023	109549523
chr12	109554400	109706031	+	ACACB	109553400	109554900
chr12	109715784	109747025	-	FOXN4	109746525	109748025
chr12	109785708	109893328	+	MYO1H	109784708	109786208
chr12	109791888	109797293	-	RP11-256L11.1	109796793	109798293
chr12	109883215	109885302	-	RP11-256L11.3	109884802	109886302
chr12	109886461	109915349	-	KCTD10	109914849	109916349
chr12	109915207	109974507	+	UBE3B	109914207	109915707
chr12	109991542	110011679	-	MMAB	110011179	110012679
chr12	110011060	110035067	+	MVK	110010060	110011560
chr12	110152033	110208312	+	FAM222A	110151033	110152533
chr12	110171971	110211313	-	FAM222A-AS1	110210813	110212313
chr12	110220890	110271212	-	TRPV4	110270712	110272212
chr12	110288748	110318293	-	GLTP	110317793	110319293
chr12	110297572	110298225	-	RP1-7G5.5	110297725	110299225
chr12	110318481	110326272	+	RP1-7G5.6	110317481	110318981
chr12	110338069	110421646	+	TCHP	110337069	110338569
chr12	110367607	110434194	-	GIT2	110433694	110435194
chr12	110436991	110477568	+	ANKRD13A	110435991	110437491
chr12	110465872	110511491	-	C12orf76	110510991	110512491
chr12	110562140	110656602	+	IFT81	110561140	110562640
chr12	110718561	110788898	+	ATP2A2	110717561	110719061
chr12	110810705	110841535	-	ANAPC7	110841035	110842535
chr12	110825268	110883353	-	RP11-478C19.2	110882853	110884353
chr12	110867764	110868087	-	HMGA1P3	110867587	110869087
chr12	110872630	110888227	-	ARPC3	110887727	110889227
chr12	110890289	110907073	-	GPN3	110906573	110908073
chr12	110898793	110899167	+	RPL31P49	110897793	110899293
chr12	110906169	110928190	+	FAM216A	110905169	110906669
chr12	110928902	110939922	-	VPS29	110939422	110940922
chr12	110939460	110969891	+	RAD9B	110938460	110939960
chr12	110969120	111021125	-	PPTC7	111020625	111022125
chr12	111051832	111087235	+	TCTN1	111050832	111052332
chr12	111065646	111142755	-	HVCN1	111142255	111143755
chr12	111157485	111180744	-	PPP1CC	111180244	111181744
chr12	111269583	111283767	+	RP1-74B13.2	111268583	111270083
chr12	111279342	111280191	-	RPL29P25	111279691	111281191
chr12	111284573	111345339	+	CCDC63	111283573	111285073
chr12	111348623	111358526	-	MYL2	111358026	111359526
chr12	111374389	111396012	+	RP1-46F2.2	111373389	111374889
chr12	111389487	111395616	-	RP1-46F2.3	111395116	111396616
chr12	111471828	111788358	+	CUX2	111470828	111472328
chr12	111798455	111806925	-	FAM109A	111806425	111807925
chr12	111807086	111841114	+	RP3-473L9.4	111806086	111807586
chr12	111819671	111823442	+	HSPA8P14	111818671	111820171
chr12	111843752	111889427	+	SH2B3	111842752	111844252
chr12	111890018	112037480	-	ATXN2	112036980	112038480
chr12	112019179	112019607	+	RP11-686G8.1	112018179	112019679
chr12	112037302	112038060	+	RP11-686G8.2	112036302	112037802
chr12	112079950	112123790	-	BRAP	112123290	112124790
chr12	112107656	112108166	-	PCNPP1	112107666	112109166
chr12	112123857	112194903	+	ACAD10	112122857	112124357
chr12	112191694	112229222	+	RP11-162P23.2	112190694	112192194
chr12	112204691	112247782	+	ALDH2	112203691	112205191
chr12	112250597	112251224	+	RP3-462E2.3	112249597	112251097
chr12	112277571	112280706	-	MAPKAPK5-AS1	112280206	112281706
chr12	112279782	112334343	+	MAPKAPK5	112278782	112280282
chr12	112317142	112318053	-	RPS2P41	112317553	112319053
chr12	112335140	112335710	+	RP3-462E2.5	112334140	112335640
chr12	112337067	112340042	+	ADAM1A	112336067	112337567
chr12	112364822	112366821	+	ADAM1B	112363822	112365322
chr12	112369086	112450970	-	TMEM116	112450470	112451970
chr12	112430800	112431679	+	SLC25A3P2	112429800	112431300
chr12	112438543	112438789	-	RP1-128M12.3	112438289	112439789
chr12	112451120	112461255	+	ERP29	112450120	112451620
chr12	112464500	112546826	-	NAA25	112546326	112547826
chr12	112501713	112503559	+	RP1-267L14.3	112500713	112502213
chr12	112563305	112591407	+	TRAFD1	112562305	112563805
chr12	112597992	112819896	-	HECTD4	112819396	112820896
chr12	112694604	112696895	+	RP3-521E19.2	112693604	112695104
chr12	112739674	112740467	-	RPL7AP60	112739967	112741467
chr12	112759563	112760893	+	RP3-521E19.3	112758563	112760063
chr12	112842994	112856642	-	RPL6	112856142	112857642
chr12	112856155	112947717	+	PTPN11	112855155	112856655
chr12	113008184	113336686	+	RPH3A	113007184	113008684
chr12	113344582	113369990	+	OAS1	113343582	113345082
chr12	113345433	113455556	-	RP1-71H24.1	113455056	113456556
chr12	113376157	113411054	+	OAS3	113375157	113376657
chr12	113416200	113449528	+	OAS2	113415200	113416700
chr12	113453412	113453903	+	RP1-71H24.4	113452412	113453912
chr12	113491867	113492240	+	RPS15AP32	113490867	113492367
chr12	113494514	113535833	+	DTX1	113493514	113495014
chr12	113536624	113574044	-	RASAL1	113573544	113575044
chr12	113587663	113597081	+	CCDC42B	113586663	113588163
chr12	113594979	113623284	-	DDX54	113622784	113624284
chr12	113623331	113630173	+	C12orf52	113622331	113623831
chr12	113623429	113629966	-	RP11-545P7.4	113629466	113630966
chr12	113633246	113658899	-	IQCD	113658399	113659899
chr12	113658855	113736390	+	TPCN1	113657855	113659355
chr12	113736564	113797298	-	SLC8B1	113796798	113798298
chr12	113796371	113827203	+	PLBD2	113795371	113796871
chr12	113830250	113864106	-	SDS	113863606	113865106
chr12	113860042	113876081	+	SDSL	113859042	113860542
chr12	113899839	113910085	-	LHX5	113909585	113911085
chr12	113909808	113918429	+	RP11-82C23.2	113908808	113910308
chr12	114117264	114211488	-	RP11-438N16.1	114210988	114212488
chr12	114227347	114227612	-	RP11-438N16.2	114227112	114228612
chr12	114254543	114404176	-	RBM19	114403676	114405176
chr12	114370374	114375060	+	RP11-780K2.1	114369374	114370874
chr12	114514938	114517707	+	RP11-100F15.1	114513938	114515438
chr12	114518186	114551294	+	RP11-100F15.2	114517186	114518686
chr12	114535487	114536028	+	HAUS8P1	114534487	114535987
chr12	114542347	114543736	+	GLULP5	114541347	114542847
chr12	114676775	114679575	-	RP11-139B1.1	114679075	114680575
chr12	114791736	114846247	-	TBX5	114845747	114847247
chr12	114845996	114850636	+	TBX5-AS1	114844996	114846496
chr12	114986659	114987657	+	RP11-385N17.3	114985659	114987159
chr12	115025999	115026607	+	OSTF1P1	115024999	115026499
chr12	115059566	115060727	+	RP11-162N7.1	115058566	115060066
chr12	115108059	115121969	-	TBX3	115121469	115122969
chr12	115151616	115205762	+	RP4-601P9.2	115150616	115152116
chr12	115206479	115209656	+	RP4-601P9.1	115205479	115206979
chr12	115515130	115517958	+	RP11-25E2.1	115514130	115515630
chr12	115700975	115708401	+	RP11-116D17.2	115699975	115701475
chr12	115737393	115738513	-	RP11-116D17.3	115738013	115739513
chr12	115800817	115802550	+	RP11-116D17.1	115799817	115801317
chr12	116007469	116019544	+	RP11-1028N23.3	116006469	116007969
chr12	116014481	116015420	+	RP11-1028N23.2	116013481	116014981
chr12	116019866	116077539	-	RP11-1028N23.4	116077039	116078539
chr12	116030409	116030788	-	UBA52P7	116030288	116031788
chr12	116193067	116237741	+	RP11-110L15.1	116192067	116193567
chr12	116248164	116323942	-	RP11-110L15.2	116323442	116324942
chr12	116395711	116715143	-	MED13L	116714643	116716143
chr12	116398992	116400538	+	RP11-493P1.2	116397992	116399492
chr12	116606850	116607063	+	RP11-115H15.1	116605850	116607350
chr12	116612307	116619100	-	RP11-115H15.2	116618600	116620100
chr12	116806569	116827276	+	RP11-148B3.2	116805569	116807069
chr12	116955663	116956625	+	RP11-148B3.1	116954663	116956163
chr12	116971227	116974323	+	LINC00173	116970227	116971727
chr12	116985911	116992186	+	RP11-809C9.2	116984911	116986411
chr12	116997186	117014425	+	MAP1LC3B2	116996186	116997686
chr12	117037075	117041390	+	RP11-497G19.3	117036075	117037575
chr12	117099387	117135870	+	RP11-497G19.1	117098387	117099887
chr12	117136141	117140935	+	RP11-497G19.2	117135141	117136641
chr12	117153593	117175875	-	C12orf49	117175375	117176875
chr12	117176096	117291436	+	RNFT2	117175096	117176596
chr12	117193200	117193679	-	RP11-407P2.1	117193179	117194679
chr12	117293949	117319246	-	HRK	117318746	117320246
chr12	117346117	117346432	+	RP11-240G22.1	117345117	117346617
chr12	117348761	117468953	+	FBXW8	117347761	117349261
chr12	117415247	117425142	-	RP11-231I16.1	117424642	117426142
chr12	117476728	117537284	-	TESC	117536784	117538284
chr12	117537286	117579896	+	RP11-103B5.2	117536286	117537786
chr12	117581146	117628336	-	FBXO21	117627836	117629336
chr12	117645947	117889975	-	NOS1	117889475	117890975
chr12	117683356	117683969	-	TCEB1P32	117683469	117684969
chr12	117890817	118406788	-	KSR2	118406288	118407788
chr12	117890817	117894791	+	RP11-227B21.2	117889817	117891317
chr12	118327259	118328813	+	RP11-465L8.1	118326259	118327759
chr12	118451393	118470935	+	RFC5	118450393	118451893
chr12	118470712	118500235	-	WSB2	118499735	118501235
chr12	118501398	118573831	-	VSIG10	118573331	118574831
chr12	118573663	118583389	+	PEBP1	118572663	118574163
chr12	118587606	118810750	-	TAOK3	118810250	118811750
chr12	118683877	118684807	+	RPS2P5	118682877	118684377
chr12	118813155	118814080	-	RP11-131L12.2	118813580	118815080
chr12	118814185	118855840	+	SUDS3	118813185	118814685
chr12	119083120	119086529	-	RP11-121J20.1	119086029	119087529
chr12	119175769	119176316	-	RPL17P37	119175816	119177316
chr12	119196559	119199484	-	RP11-3L23.2	119198984	119200484
chr12	119210837	119212942	-	RP11-357K6.1	119212442	119213942
chr12	119256609	119271341	-	RP11-357K6.2	119270841	119272341
chr12	119287159	119346735	-	RP11-357K6.3	119346235	119347735
chr12	119419300	119600856	+	SRRM4	119418300	119419800
chr12	119438581	119439647	+	RP11-364C11.3	119437581	119439081
chr12	119468844	119554766	-	RP11-364C11.2	119554266	119555766
chr12	119611870	119614289	-	RP11-64B16.3	119613789	119615289
chr12	119616447	119658936	+	HSPB8	119615447	119616947
chr12	119619853	119621064	-	RP11-64B16.4	119620564	119622064
chr12	119632655	119633199	+	RP11-64B16.2	119631655	119633155
chr12	119663639	119696822	-	RP11-64B16.5	119696322	119697822
chr12	119772517	119978852	+	CCDC60	119771517	119773017
chr12	119825792	120105884	-	RP11-768F21.1	120105384	120106884
chr12	120031264	120079363	+	TMEM233	120030264	120031764
chr12	120105558	120119435	+	PRKAB1	120104558	120106058
chr12	120123595	120315095	-	CIT	120314595	120316095
chr12	120137573	120138816	+	RP1-127H14.3	120136573	120138073
chr12	120397228	120397558	+	RPL35AP30	120396228	120397728
chr12	120427673	120532298	+	CCDC64	120426673	120428173
chr12	120494839	120494984	+	RP1-267D11.1	120493839	120495339
chr12	120532899	120555306	-	RAB35	120554806	120556306
chr12	120565007	120632513	-	GCN1L1	120632013	120633513
chr12	120634489	120639038	-	RPLP0	120638538	120640038
chr12	120639094	120650941	+	PXN-AS1	120638094	120639594
chr12	120648250	120703574	-	PXN	120703074	120704574
chr12	120685263	120685594	+	RPS20P31	120684263	120685763
chr12	120719940	120720632	+	NME2P1	120718940	120720440
chr12	120740119	120751052	+	SIRT4	120739119	120740619
chr12	120759914	120765592	-	PLA2G1B	120765092	120766592
chr12	120779133	120806983	-	MSI1	120806483	120807983
chr12	120807243	120809491	+	RPS27P25	120806243	120807743
chr12	120827349	120833797	+	RP1-166H1.2	120826349	120827849
chr12	120875893	120878545	+	COX6A1	120874893	120876393
chr12	120876001	120897809	+	AL021546.6	120875001	120876501
chr12	120881764	120884215	-	TRIAP1	120883715	120885215
chr12	120884241	120899389	+	GATC	120883241	120884741
chr12	120888240	120888606	-	RPL31P52	120888106	120889606
chr12	120899471	120907596	-	SRSF9	120907096	120908596
chr12	120907653	120936296	+	DYNLL1	120906653	120908153
chr12	120928131	120933743	-	DYNLL1-AS1	120933243	120934743
chr12	120941077	120972237	-	COQ5	120971737	120973237
chr12	120960467	120961246	-	RPL29P24	120960746	120962246
chr12	120971283	121015397	+	RNF10	120970283	120971783
chr12	121016567	121019201	-	POP5	121018701	121020201
chr12	121031818	121032351	-	RPL11P5	121031851	121033351
chr12	121067908	121079394	-	RP11-728G15.1	121078894	121080394
chr12	121078355	121105127	+	CABP1	121077355	121078855
chr12	121124672	121139667	+	MLEC	121123672	121125172
chr12	121134927	121137344	-	RP11-173P15.3	121136844	121138344
chr12	121148238	121161443	+	UNC119B	121147238	121148738
chr12	121159310	121161442	-	RP11-173P15.5	121160942	121162442
chr12	121163538	121177811	+	ACADS	121162538	121164038
chr12	121178273	121199395	-	RP11-173P15.7	121198895	121200395
chr12	121200313	121342174	-	SPPL3	121341674	121343174
chr12	121282913	121283450	-	ARF1P2	121282950	121284450
chr12	121352203	121352926	+	CLIC1P1	121351203	121352703
chr12	121354548	121355039	+	RPL12P33	121353548	121355048
chr12	121406416	121418768	-	HNF1A-AS1	121418268	121419768
chr12	121416346	121440315	+	HNF1A	121415346	121416846
chr12	121438289	121439071	-	RP11-216P16.2	121438571	121440071
chr12	121440225	121454305	-	C12orf43	121453805	121455305
